time,global_track_id,x,y,vx,vy,pos_sigma_m,vel_sigma_mps,sigma_x_m,sigma_vx_mps,sigma_y_m,sigma_vy_mps,fused_tq,prob,n_sources
10.34,GT-0002,-79595.04813752908,26922.70722279871,-36.80256368348684,27.597767726491536,49.414548351533355,2.4049042422057822,49.414548351533355,2.4049042422057822,49.414548351533355,2.4049042422057822,13,0.906,1
10.39,GT-0001,369768.02634612395,26754.91879021603,35.26645598150495,28.464065780845697,188.94937768352295,1.1056314038700208,188.94937768352295,1.1056314038700208,188.94937768352295,1.1056314038700208,8,0.95,2
10.39,GT-0002,-79626.74549818845,26956.035071111655,-36.812654746305526,27.460829650166353,42.46367522727649,0.6379341727525126,42.46367522727649,0.6379341727525126,42.46367522727649,0.6379341727525126,14,0.99,1
10.47,GT-0001,369770.8476626025,26757.195915478496,35.26645598150495,28.464065780845697,188.94990665409026,1.1842384900110252,188.94990665409026,1.1842384900110252,188.94990665409026,1.1842384900110252,8,0.922,2
10.47,GT-0002,-79629.69051056815,26958.23193748367,-36.812654746305526,27.460829650166353,42.46448550840338,0.7661331534174936,42.46448550840338,0.7661331534174936,42.46448550840338,0.7661331534174936,14,0.96,1
10.47,GT-0004,-74800.09110343925,-404389.02595032856,447.69748913078905,-26.373899603364837,274.7930538843841,1.7296822326791048,274.7930538843841,1.7296822326791048,274.7930538843841,1.7296822326791048,7,0.879,2
13.0,GT-0001,369857.0794069302,26881.55320305867,36.76296393131836,30.299975928260217,164.75367396966033,1.3259931379324852,164.75367396966033,1.3259931379324852,164.75367396966033,1.3259931379324852,9,0.981,2
13.0,GT-0002,-79722.82652707631,27027.70783649859,-36.812654746305526,27.460829650166353,42.678077069290076,2.505885074931696,42.678077069290076,2.505885074931696,42.678077069290076,2.505885074931696,14,0.932,1
13.0,GT-0004,-73667.41645593835,-404455.75191632507,447.69748913078905,-26.373899603364837,274.85609768869534,2.9469137459460484,274.85609768869534,2.9469137459460484,274.85609768869534,2.9469137459460484,7,0.853,2
14.27,GT-0001,369903.76837112295,26920.034172487558,36.76296393131836,30.299975928260217,164.78443887398439,2.1484314747843456,164.78443887398439,2.1484314747843456,164.78443887398439,2.1484314747843456,9,0.952,2
14.27,GT-0002,-79765.67706736343,27066.89732172898,-35.384960570481866,27.891181013112597,42.87040481258843,2.8349695580554877,42.87040481258843,2.8349695580554877,42.87040481258843,2.8349695580554877,14,0.964,2
14.41,GT-0001,369908.91518607334,26924.276169117515,36.76296393131836,30.299975928260217,164.79008691936778,2.2205309729530995,164.79008691936778,2.2205309729530995,164.79008691936778,2.2205309729530995,9,0.923,2
14.41,GT-0002,-79770.6309618433,27070.802087070813,-35.384960570481866,27.891181013112597,42.9262021884447,2.8899917638466253,42.9262021884447,2.8899917638466253,42.9262021884447,2.8899917638466253,14,0.935,2
15.98,GT-0001,370050.75240772037,27197.958270556595,36.60325365774275,31.097324358047064,148.01486088364547,1.3533698296128904,148.01486088364547,1.3533698296128904,148.01486088364547,1.3533698296128904,9,0.981,2
15.98,GT-0002,-79826.18534993895,27114.5912412614,-35.384960570481866,27.891181013112597,43.836585690361424,3.4473979165598694,43.836585690361424,3.4473979165598694,43.836585690361424,3.4473979165598694,14,0.907,2
16.09,GT-0001,370054.7787656227,27201.37897623598,36.60325365774275,31.097324358047064,148.0172092765454,1.4419118890231895,148.0172092765454,1.4419118890231895,148.0172092765454,1.4419118890231895,9,0.952,2
16.09,GT-0002,-79865.03576768811,27144.78581842438,-40.47359771605883,29.234508996727477,41.207638132126135,1.7475890521302324,41.207638132126135,1.7475890521302324,41.207638132126135,1.7475890521302324,14,0.975,3
16.13,GT-0001,370056.242895769,27202.622869210303,36.60325365774275,31.097324358047064,148.0181043032737,1.472789834194418,148.0181043032737,1.472789834194418,148.0181043032737,1.472789834194418,9,0.923,2
16.13,GT-0002,-79866.65471159676,27145.95519878425,-40.47359771605883,29.234508996727477,41.21551216899382,1.7731518533745052,41.21551216899382,1.7731518533745052,41.21551216899382,1.7731518533745052,14,0.945,3
16.26,GT-0001,370061.0013187445,27206.66552137685,36.60325365774275,31.097324358047064,148.0211800690955,1.5689518462038363,148.0211800690955,1.5689518462038363,148.0211800690955,1.5689518462038363,9,0.896,2
16.26,GT-0002,-79871.17445515661,27147.49555166801,-40.350169694548136,29.46561833271105,41.09207844389746,1.8078321407558309,41.09207844389746,1.8078321407558309,41.09207844389746,1.8078321407558309,14,0.969,4
16.26,GT-0006,-72378.45785725689,-405619.1676803489,379.8781826100386,-30.602562336993913,287.6894875468811,2.1596961464037263,287.6894875468811,2.1596961464037263,287.6894875468811,2.1596961464037263,7,0.858,2
18.45,GT-0001,370123.65435867815,27396.682954910324,38.06099854928469,30.330556715534048,141.64569134445915,2.488277166640394,141.64569134445915,2.488277166640394,141.64569134445915,2.488277166640394,9,0.955,3
18.45,GT-0002,-79959.54132678767,27212.025255816647,-40.350169694548136,29.46561833271105,41.80562317686866,2.8628232654409187,41.80562317686866,2.8628232654409187,41.80562317686866,2.8628232654409187,14,0.94,4
18.8,GT-0001,370136.9757081704,27407.29864976076,38.06099854928469,30.330556715534048,141.67582468904843,2.6417841051122917,141.67582468904843,2.6417841051122917,141.67582468904843,2.6417841051122917,9,0.927,3
18.8,GT-0002,-80011.1114578209,27269.44720652738,-41.37008813888557,32.2328908743162,39.058364297278395,1.361403276016016,39.058364297278395,1.361403276016016,39.058364297278395,1.361403276016016,14,0.984,4
21.07,GT-0001,370223.37417487724,27476.149013505023,38.06099854928469,30.330556715534048,142.04746354195686,3.4765677410376963,142.04746354195686,3.4765677410376963,142.04746354195686,3.4765677410376963,9,0.899,3
21.07,GT-0002,-80127.88329301566,27339.006294124585,-41.36386435221705,30.255970608381823,37.885690387502144,1.6044009715406822,37.885690387502144,1.6044009715406822,37.885690387502144,1.6044009715406822,14,0.99,4
21.32,GT-0001,370252.02158480656,27529.657753818494,42.57471743030447,31.02353278849478,131.2155931202529,1.7574922082118833,131.2155931202529,1.7574922082118833,131.2155931202529,1.7574922082118833,10,0.973,4
21.32,GT-0002,-80138.22425910372,27346.57028677668,-41.36386435221705,30.255970608381823,37.920519257722496,1.771045588764074,37.920519257722496,1.771045588764074,37.920519257722496,1.771045588764074,14,0.961,4
21.45,GT-0001,370257.5562980725,27533.690813080997,42.57471743030447,31.02353278849478,131.22369238063,1.838825402784473,131.22369238063,1.838825402784473,131.22369238063,1.838825402784473,10,0.944,4
21.45,GT-0002,-80157.49841640542,27356.44869222451,-40.94983164495341,30.43625079978169,37.45478718589718,1.640284230408359,37.45478718589718,1.640284230408359,37.45478718589718,1.640284230408359,14,0.981,4
21.57,GT-0001,370262.66526416416,27537.413637015616,42.57471743030447,31.02353278849478,131.23155380680083,1.9108319816052592,131.23155380680083,1.9108319816052592,131.23155380680083,1.9108319816052592,10,0.916,4
21.57,GT-0002,-80162.41239620281,27360.101042320483,-40.94983164495341,30.43625079978169,37.47022958949614,1.7206197594257553,37.47022958949614,1.7206197594257553,37.47022958949614,1.7206197594257553,14,0.952,4
22.74,GT-0001,370312.4776835576,27573.711170378156,42.57471743030447,31.02353278849478,131.33368597111252,2.5067466688769087,131.33368597111252,2.5067466688769087,131.33368597111252,2.5067466688769087,10,0.888,4
22.74,GT-0002,-80210.3236992274,27395.711455756227,-40.94983164495341,30.43625079978169,37.69556974798401,2.3649592716421863,37.69556974798401,2.3649592716421863,37.69556974798401,2.3649592716421863,14,0.923,4
22.74,GT-0007,-69675.6993525618,-405334.78264338436,305.4369351784351,-31.03398597799194,288.4638369234967,2.012304595870484,288.4638369234967,2.012304595870484,288.4638369234967,2.012304595870484,7,0.872,2
23.72,GT-0001,370326.4874681208,27602.318016065954,43.71058433791934,31.108583857197356,123.46450323803246,1.9697345226424965,123.46450323803246,1.9697345226424965,123.46450323803246,1.9697345226424965,10,0.966,4
23.72,GT-0002,-80250.45453423946,27425.538981540012,-40.94983164495341,30.43625079978169,38.03455703243043,2.7924957218456647,38.03455703243043,2.7924957218456647,38.03455703243043,2.7924957218456647,14,0.896,4
24.29,GT-0001,370351.40250119346,27620.049908864556,43.71058433791934,31.108583857197356,123.51092464389889,2.2720814443346136,123.51092464389889,2.2720814443346136,123.51092464389889,2.2720814443346136,10,0.937,4
24.29,GT-0002,-80273.79593827708,27442.887644495888,-40.94983164495341,30.43625079978169,38.316795608991335,3.013392167728313,38.316795608991335,3.013392167728313,38.316795608991335,3.013392167728313,14,0.869,4
25.6,GT-0001,370408.66336667613,27660.802153717483,43.71058433791934,31.108583857197356,123.6744859266781,2.847780555044519,123.6744859266781,2.847780555044519,123.6744859266781,2.847780555044519,10,0.909,4
25.6,GT-0002,-80321.81294627901,27474.782407321418,-39.243013263803206,29.51415863650597,38.744285497212836,3.0239316700166334,38.744285497212836,3.0239316700166334,38.744285497212836,3.0239316700166334,14,0.947,5
25.72,GT-0001,370442.4997922394,27637.604465093427,44.20746287022781,31.929091845250582,119.81397876355217,2.62142241115866,119.81397876355217,2.62142241115866,119.81397876355217,2.62142241115866,10,0.96,4
25.72,GT-0002,-80326.52210787067,27478.3241063578,-39.243013263803206,29.51415863650597,38.82797065266526,3.0682507630455467,38.82797065266526,3.0682507630455467,38.82797065266526,3.0682507630455467,14,0.918,5
26.1,GT-0001,370459.29862813005,27649.737519994622,44.20746287022781,31.929091845250582,119.8697814828995,2.7797221907458463,119.8697814828995,2.7797221907458463,119.8697814828995,2.7797221907458463,10,0.931,4
26.1,GT-0002,-80371.19929704876,27522.626092882543,-43.54571229245993,33.871005727453785,36.92244631305022,1.708869132551744,36.92244631305022,1.708869132551744,36.92244631305022,1.708869132551744,14,0.977,6
26.27,GT-0001,370466.81389681797,27655.165465608316,44.20746287022781,31.929091845250582,119.89768889612725,2.8476930062288814,119.89768889612725,2.8476930062288814,119.89768889612725,2.8476930062288814,10,0.903,4
26.27,GT-0002,-80384.34432987525,27530.91595949846,-43.55782339405922,33.992715074634496,36.84812374540885,1.7739629289150944,36.84812374540885,1.7739629289150944,36.84812374540885,1.7739629289150944,14,0.981,6
26.41,GT-0001,370514.7667014689,27602.565315964966,44.72600028036164,31.079114100417684,113.72847807258538,1.9663007517088134,113.72847807258538,1.9663007517088134,113.72847807258538,1.9663007517088134,10,0.97,4
26.41,GT-0002,-80390.44242515042,27535.674939608907,-43.55782339405922,33.992715074634496,36.88085988780569,1.8606301279848776,36.88085988780569,1.8606301279848776,36.88085988780569,1.8606301279848776,14,0.951,6
27.59,GT-0001,370567.5433817997,27639.23867060346,44.72600028036164,31.079114100417684,113.84985251908002,2.553691180658038,113.84985251908002,2.553691180658038,113.84985251908002,2.553691180658038,10,0.941,4
27.59,GT-0002,-80441.84065675542,27575.786343396976,-43.55782339405922,33.992715074634496,37.244439852221085,2.473245736510026,37.244439852221085,2.473245736510026,37.244439852221085,2.473245736510026,14,0.923,6
28.8,GT-0001,370708.88539310644,27706.517805021696,44.502857852986565,31.10620345794206,108.64545430162921,2.007548485109987,108.64545430162921,2.007548485109987,108.64545430162921,2.007548485109987,10,0.979,4
28.8,GT-0002,-80494.54562306224,27616.917528637285,-43.55782339405922,33.992715074634496,37.84889185640405,2.973120326048884,37.84889185640405,2.973120326048884,37.84889185640405,2.973120326048884,14,0.895,6
28.87,GT-0001,370712.00059315615,27708.695239263754,44.502857852986565,31.10620345794206,108.65182713272284,2.0463995015801304,108.65182713272284,2.0463995015801304,108.65182713272284,2.0463995015801304,10,0.949,4
28.87,GT-0002,-80497.59467069982,27619.29701869251,-43.55782339405922,33.992715074634496,37.89300604288001,2.9994907022968125,37.89300604288001,2.9994907022968125,37.89300604288001,2.9994907022968125,14,0.868,6
29.25,GT-0001,370728.9116791403,27720.51559657777,44.502857852986565,31.10620345794206,108.68989319056108,2.245607027079182,108.68989319056108,2.245607027079182,108.68989319056108,2.245607027079182,10,0.921,4
29.66,GT-0001,370747.15785086004,27733.269139995526,44.502857852986565,31.10620345794206,108.73849372537407,2.442386316713104,108.73849372537407,2.442386316713104,108.73849372537407,2.442386316713104,10,0.893,4
29.66,GT-0002,-80536.62320251056,27664.020523324263,-42.75635495495911,35.19725979617439,37.76757887365432,2.6855452278844933,37.76757887365432,2.6855452278844933,37.76757887365432,2.6855452278844933,14,0.944,6
29.93,GT-0001,370759.17362248036,27741.66781492917,44.502857852986565,31.10620345794206,108.77543291256846,2.563737685502829,108.77543291256846,2.563737685502829,108.77543291256846,2.563737685502829,10,0.867,4
29.93,GT-0002,-80548.1674183484,27673.52378346923,-42.75635495495911,35.19725979617439,37.92522889310175,2.7963642772380664,37.92522889310175,2.7963642772380664,37.92522889310175,2.7963642772380664,14,0.915,6
30.81,GT-0001,370821.50228889304,27815.39651646343,44.400641134001916,33.48839259216453,103.75836909696405,1.662967056679167,103.75836909696405,1.662967056679167,103.75836909696405,1.662967056679167,11,0.966,4
