x,vx,y,vy,time,target
25556.736562419537,99.61494251171631,10317.78060349864,1.052585601976742,259.0,TARGET_1_LINEAR
25655.683742818805,98.94718039926776,10319.05053317757,1.269929678928716,260.0,TARGET_1_LINEAR
25754.365873714494,98.68213089568943,10320.548702323935,1.4981691463659796,261.0,TARGET_1_LINEAR
25852.742700947565,98.37682723307242,10321.324918630035,0.776216306100172,262.0,TARGET_1_LINEAR
25950.468511205483,97.72581025791915,10322.120368914799,0.7954502847647248,263.0,TARGET_1_LINEAR
26048.29821046409,97.82969925860775,10322.554092549522,0.4337236347229613,264.0,TARGET_1_LINEAR
26146.38334670621,98.0851362421187,10322.323208159338,-0.23088439018462265,265.0,TARGET_1_LINEAR
26244.44205102887,98.05870432265976,10321.607917289248,-0.7152908700896053,266.0,TARGET_1_LINEAR
26342.240020908408,97.7979698795389,10320.911585887685,-0.6963314015630397,267.0,TARGET_1_LINEAR
26439.693825441835,97.45380453342531,10320.06143226843,-0.8501536192549699,268.0,TARGET_1_LINEAR
26537.550147098947,97.8563216571111,10318.980521901367,-1.0809103670642295,269.0,TARGET_1_LINEAR
26635.740745600884,98.19059850193715,10317.44772879244,-1.5327931089272768,270.0,TARGET_1_LINEAR
26734.143265773986,98.40252017310326,10316.491563131776,-0.9561656606641167,271.0,TARGET_1_LINEAR
26831.55712814704,97.41386237305234,10315.216639368924,-1.2749237628523074,272.0,TARGET_1_LINEAR
26929.201819370966,97.64469122392455,10313.860497451655,-1.3561419172695044,273.0,TARGET_1_LINEAR
27026.99496894424,97.79314957327308,10312.262761459699,-1.5977359919558327,274.0,TARGET_1_LINEAR
