event_type,time,label,sensor,local_track_id,source_map_track_id,source_d2_xy,source_gate_xy,source_d2_z,source_gate_z,source_xy_rejected,source_z_rejected,accepted_stage,assigned_global_track_id,created,revived
measurement,63.24,HEDEF_3,RADAR_A,RADAR_A-T3760,GT-0010,3.9886861631140675,16.014326314940615,0.23874492786333013,11.618285980628052,False,False,source_map,GT-0010,False,False
measurement,63.24,HEDEF_5,RADAR_A,RADAR_A-T2679,GT-0004,10.402710558241383,22.42005684091686,0.05064752624659386,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,63.61,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0012,7.0877900256519375,16.014326314940615,5.787958137839277,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,64.52,HEDEF_3,RADAR_B,RADAR_B-T9006,,,,,,False,False,hungarian,GT-0010,False,False
measurement,64.52,HEDEF_5,RADAR_B,RADAR_B-T6829,GT-0004,7.885622966862517,22.42005684091686,5.130638632080272,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,65.12,HEDEF_3,RADAR_A,RADAR_A-T3760,GT-0010,2.3010426340376693,22.42005684091686,0.32166262537067,16.265600372879273,False,False,source_map,GT-0010,False,False
measurement,65.25,GHOST_TRACK,RADAR_A,RADAR_A-GH37115,GT-0022,14.197347267922387,16.014326314940615,4.189314106285288,11.618285980628052,False,False,source_map,GT-0022,False,False
measurement,66.65,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0012,1.2564629348086387,16.014326314940615,0.12565486945427348,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,66.65,HEDEF_5,RADAR_A,RADAR_A-T2679,GT-0004,0.24659033523104987,22.42005684091686,0.007103949229789467,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,66.89,HEDEF_2,RADAR_A,RADAR_A-T5501,,,,,,False,False,hungarian,GT-0005,False,False
measurement,67.4,GHOST_TRACK,RADAR_B,RADAR_B-GH78456,GT-0022,16.338471014357545,16.014326314940615,1.6052843025961727,11.618285980628052,True,False,hungarian,GT-0023,False,False
measurement,67.51,HEDEF_3,RADAR_A,RADAR_A-T3760,GT-0010,4.023344764068115,16.014326314940615,0.07278022565153383,11.618285980628052,False,False,source_map,GT-0010,False,False
measurement,67.87,GHOST_TRACK,RADAR_A,RADAR_A-GH37115,GT-0022,6.917942748450205,16.014326314940615,0.6222437357728704,11.618285980628052,False,False,source_map,GT-0022,False,False
measurement,68.04,HEDEF_4,RADAR_A,RADAR_A-T5960,,,,,,False,False,hungarian,GT-0017,False,False
measurement,68.04,HEDEF_5,RADAR_A,RADAR_A-T2679,GT-0004,16.63507090176415,16.014326314940615,2.7141494103900246,11.618285980628052,True,False,create,GT-0026,True,False
measurement,68.56,HEDEF_2,RADAR_B,RADAR_B-T9773,GT-0005,0.7208159469788942,16.014326314940615,0.05756147944175008,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,68.86,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0012,4.080418906873232,16.014326314940615,0.9813470585634642,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,68.88,HEDEF_4,RADAR_B,RADAR_B-T8673,,,,,,False,False,hungarian,GT-0017,False,False
measurement,69.33,HEDEF_4,RADAR_C,RADAR_C-T2834,,,,,,False,False,hungarian,GT-0017,False,False
measurement,69.34,HEDEF_2,RADAR_A,RADAR_A-T5501,GT-0005,1.4958761315924454,16.014326314940615,10.563630227633256,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,69.64,GHOST_TRACK,RADAR_C,RADAR_C-GH87747,GT-0022,3.3387749437935383,16.014326314940615,0.2519605071183766,11.618285980628052,False,False,source_map,GT-0022,False,False
measurement,69.64,HEDEF_5,RADAR_C,RADAR_C-T9199,GT-0004,5.643903430604088,16.014326314940615,0.35384285074208127,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,69.97,HEDEF_1,RADAR_B,RADAR_B-T8704,,,,,,False,False,hungarian,GT-0001,False,False
measurement,69.97,HEDEF_5,RADAR_B,RADAR_B-T6829,GT-0004,30.524347670612645,16.014326314940615,2.990854609027182,11.618285980628052,True,False,create,GT-0027,True,False
measurement,70.62,GHOST_TRACK,RADAR_A,RADAR_A-GH37115,GT-0022,3.1062664465939096,16.014326314940615,5.916414449759439,11.618285980628052,False,False,source_map,GT-0022,False,False
measurement,71.27,HEDEF_2,RADAR_A,RADAR_A-T5501,GT-0005,3.011667654776752,16.014326314940615,2.630766187465116,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,71.27,HEDEF_5,RADAR_A,RADAR_A-T2679,GT-0004,21.24784515535816,16.014326314940615,0.2674080853450229,11.618285980628052,True,False,create,GT-0028,True,False
measurement,73.11,GHOST_TRACK,RADAR_A,RADAR_A-GH37115,GT-0022,2.4845257867734474,16.014326314940615,0.055931663467849876,11.618285980628052,False,False,source_map,GT-0022,False,False
measurement,73.59,HEDEF_2,RADAR_A,RADAR_A-T5501,GT-0005,11.226713741909407,22.42005684091686,0.09159673847416615,16.265600372879273,False,False,source_map,GT-0005,False,False
measurement,73.59,HEDEF_5,RADAR_A,RADAR_A-T2679,GT-0004,12.48764653790249,16.014326314940615,1.6603526186558097,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,74.15,GHOST_TRACK,RADAR_B,RADAR_B-GH78456,GT-0023,2.33833614851175,16.014326314940615,0.29649060610841765,11.618285980628052,False,False,source_map,GT-0023,False,False
measurement,74.39,HEDEF_1,RADAR_A,RADAR_A-T4334,,,,,,False,False,hungarian,GT-0012,False,False
measurement,74.55,HEDEF_4,RADAR_B,RADAR_B-T8673,GT-0017,1.2834823516606613,16.014326314940615,0.1366177066808714,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,74.72,HEDEF_4,RADAR_A,RADAR_A-T9664,,,,,,False,False,hungarian,GT-0017,False,False
measurement,75.16,GHOST_TRACK,RADAR_A,RADAR_A-GH37115,GT-0022,1.3105025446636842,16.014326314940615,1.5719681455716619,11.618285980628052,False,False,source_map,GT-0022,False,False
measurement,75.24,HEDEF_1,RADAR_B,RADAR_B-T8704,GT-0001,8.046649777419663,16.014326314940615,0.040640367834801856,11.618285980628052,False,False,source_map,GT-0001,False,False
measurement,75.24,HEDEF_5,RADAR_B,RADAR_B-T6829,GT-0004,2.3325413778744726,16.014326314940615,5.404082233991364,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,75.84,HEDEF_3,RADAR_A,RADAR_A-T9996,,,,,,False,False,hungarian,GT-0010,False,False
measurement,76.23,HEDEF_2,RADAR_A,RADAR_A-T5501,GT-0005,1.8597374368291288,16.014326314940615,0.04546216388354838,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,76.24,HEDEF_2,RADAR_C,RADAR_C-T2137,,,,,,False,False,create,GT-0029,True,False
measurement,76.24,HEDEF_5,RADAR_C,RADAR_C-T9199,GT-0004,1.2310728913898736,16.014326314940615,0.3221859375273164,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,76.36,HEDEF_3,RADAR_C,RADAR_C-T1225,,,,,,False,False,hungarian,GT-0010,False,False
measurement,76.52,HEDEF_1,RADAR_C,RADAR_C-T6182,,,,,,False,False,hungarian,GT-0001,False,False
measurement,76.55,HEDEF_1,RADAR_A,RADAR_A-T4334,GT-0012,2.366227570745047,16.014326314940615,0.45493364079757787,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,77.55,HEDEF_4,RADAR_A,RADAR_A-T9664,GT-0017,22.877673436854465,16.014326314940615,0.6504342701907652,11.618285980628052,True,False,create,GT-0030,True,False
measurement,77.92,GHOST_TRACK,RADAR_A,RADAR_A-GH37115,GT-0022,19.613753760922737,16.014326314940615,0.04380361633260644,11.618285980628052,True,False,hungarian,GT-0023,False,False
measurement,78.15,HEDEF_2,RADAR_A,RADAR_A-T5501,GT-0005,2.579882959391723,16.014326314940615,0.2265118099283976,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,78.54,HEDEF_3,RADAR_A,RADAR_A-T9996,GT-0010,0.7975331404566766,16.014326314940615,1.4848360928259698,11.618285980628052,False,False,source_map,GT-0010,False,False
measurement,78.65,HEDEF_1,RADAR_A,RADAR_A-T4334,GT-0012,3.313557228218328,16.014326314940615,0.03230209504642279,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,79.11,GHOST_TRACK,RADAR_B,RADAR_B-GH78456,GT-0023,10.072457517644956,16.014326314940615,0.15768360500950962,11.618285980628052,False,False,source_map,GT-0023,False,False
measurement,79.34,HEDEF_4,RADAR_B,RADAR_B-T8673,GT-0017,6.3895279265882845,16.014326314940615,3.696560223966604,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,79.86,GHOST_TRACK,RADAR_C,RADAR_C-GH87747,GT-0022,0.8437599269886716,16.014326314940615,0.06287590600110339,11.618285980628052,False,False,source_map,GT-0022,False,False
measurement,80.12,HEDEF_4,RADAR_A,RADAR_A-T9664,GT-0030,3.254045275650343,16.014326314940615,0.07357076640303394,11.618285980628052,False,False,source_map,GT-0030,False,False
measurement,80.12,HEDEF_5,RADAR_A,RADAR_A-T6293,,,,,,False,False,hungarian,GT-0004,False,False
measurement,80.71,HEDEF_1,RADAR_A,RADAR_A-T4334,GT-0012,1.3198673964372492,16.014326314940615,0.30073164212260656,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,80.83,HEDEF_2,RADAR_A,RADAR_A-T5501,GT-0005,0.8284415419937969,16.014326314940615,0.8824299696104262,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,81.03,GHOST_TRACK,RADAR_A,RADAR_A-GH37115,GT-0023,34.20540499078047,16.014326314940615,3.06674235595418,11.618285980628052,True,False,hungarian,GT-0022,False,False
measurement,81.7,HEDEF_3,RADAR_A,RADAR_A-T9996,GT-0010,7.976057408847162,16.014326314940615,0.012090763547897282,11.618285980628052,False,False,source_map,GT-0010,False,False
measurement,81.7,HEDEF_5,RADAR_A,RADAR_A-T6293,GT-0004,14.781117962306613,16.014326314940615,1.4197700499784083,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,81.91,HEDEF_1,RADAR_B,RADAR_B-T8704,GT-0012,2.321249836805425,22.42005684091686,1.472341968175144,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,81.91,HEDEF_5,RADAR_B,RADAR_B-T6829,GT-0004,5.15635407958274,22.42005684091686,5.6137827542175485,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,83.0,GHOST_TRACK,RADAR_A,RADAR_A-GH37115,GT-0022,8.616783190644764,16.014326314940615,2.629123198806166,11.618285980628052,False,False,source_map,GT-0022,False,False
measurement,83.46,HEDEF_1,RADAR_A,RADAR_A-T4334,GT-0012,0.5912458200770442,16.014326314940615,0.033748885924399896,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,84.16,GHOST_TRACK,RADAR_B,RADAR_B-GH78456,GT-0023,6.721108603683943,16.014326314940615,1.751972549290187,11.618285980628052,False,False,source_map,GT-0023,False,False
measurement,84.39,HEDEF_4,RADAR_A,RADAR_A-T5464,,,,,,False,False,hungarian,GT-0017,False,False
measurement,84.42,GHOST_TRACK,RADAR_A,RADAR_A-GH37115,GT-0022,9.836896500394507,16.014326314940615,0.0731600118822085,11.618285980628052,False,False,source_map,GT-0022,False,False
measurement,84.42,HEDEF_5,RADAR_A,RADAR_A-T6293,GT-0004,2.577653431852341,16.014326314940615,0.09284925216954087,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,84.8,HEDEF_3,RADAR_A,RADAR_A-T9996,GT-0010,2.6412541951836483,16.014326314940615,0.9891977810331066,11.618285980628052,False,False,source_map,GT-0010,False,False
measurement,84.81,HEDEF_3,RADAR_B,RADAR_B-T6016,,,,,,False,False,create,GT-0031,True,False
measurement,85.06,HEDEF_1,RADAR_B,RADAR_B-T8704,GT-0012,3.8701901487808197,16.014326314940615,0.5303983808399124,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,85.66,HEDEF_4,RADAR_B,RADAR_B-T8673,GT-0017,2.5284817383590226,16.014326314940615,9.933456810812483,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,85.66,HEDEF_5,RADAR_B,RADAR_B-T6829,GT-0004,2.1223970180474607,16.014326314940615,4.846421101607206,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,85.67,HEDEF_1,RADAR_A,RADAR_A-T4334,GT-0012,2.397874186802518,16.014326314940615,0.3259915391468294,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,86.9,GHOST_TRACK,RADAR_A,RADAR_A-GH37115,GT-0022,10.95567212803624,16.014326314940615,3.9507207030976055,11.618285980628052,False,False,source_map,GT-0022,False,False
measurement,87.11,HEDEF_3,RADAR_A,RADAR_A-T9996,GT-0010,1.3703681629600237,16.014326314940615,0.018020780480092237,11.618285980628052,False,False,source_map,GT-0010,False,False
measurement,87.58,HEDEF_1,RADAR_C,RADAR_C-T6182,GT-0012,5.940105242383985,16.014326314940615,0.07598691933793361,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,88.18,GHOST_TRACK,RADAR_C,RADAR_C-GH87747,GT-0022,16.83309668650518,22.42005684091686,0.006486269350477834,16.265600372879273,False,False,source_map,GT-0022,False,False
measurement,88.33,HEDEF_1,RADAR_A,RADAR_A-T4334,GT-0012,2.247435804748995,16.014326314940615,4.759049167708685,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,88.34,GHOST_TRACK,RADAR_B,RADAR_B-GH78456,GT-0023,14.91727149187528,16.014326314940615,2.08071672425542,11.618285980628052,False,False,source_map,GT-0023,False,False
measurement,88.48,HEDEF_2,RADAR_A,RADAR_A-T1451,,,,,,False,False,hungarian,GT-0005,False,False
measurement,88.98,GHOST_TRACK,RADAR_A,RADAR_A-GH37115,GT-0022,5.513532125589598,16.014326314940615,0.8791168887736065,11.618285980628052,False,False,source_map,GT-0022,False,False
measurement,89.1,HEDEF_3,RADAR_B,RADAR_B-T6016,GT-0031,7.043904776745621,16.014326314940615,1.0426450853281564,11.618285980628052,False,False,source_map,GT-0031,False,False
measurement,89.28,HEDEF_3,RADAR_A,RADAR_A-T9996,GT-0010,0.22147343521437257,16.014326314940615,0.29504615030193476,11.618285980628052,False,False,source_map,GT-0010,False,False
measurement,89.28,HEDEF_5,RADAR_A,RADAR_A-T6645,,,,,,False,False,hungarian,GT-0004,False,False
measurement,89.84,HEDEF_4,RADAR_C,RADAR_C-T5678,,,,,,False,False,hungarian,GT-0030,False,False
measurement,89.84,HEDEF_5,RADAR_C,RADAR_C-T7087,,,,,,False,False,hungarian,GT-0004,False,False
measurement,90.36,HEDEF_4,RADAR_B,RADAR_B-T8673,GT-0017,5.890767523745875,16.014326314940615,0.09546624807892029,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,90.36,HEDEF_5,RADAR_B,RADAR_B-T6829,GT-0004,6.730270429209157,22.42005684091686,1.3847971665431984,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,90.41,HEDEF_1,RADAR_B,RADAR_B-T8704,GT-0012,15.538852116970773,16.014326314940615,0.10544442152607586,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,91.02,HEDEF_1,RADAR_A,RADAR_A-T4334,GT-0012,4.593760542638204,22.42005684091686,0.06137459363341479,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,91.02,HEDEF_5,RADAR_A,RADAR_A-T6645,GT-0004,11.186105994110164,22.42005684091686,1.3959667394433075,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,93.33,HEDEF_2,RADAR_A,RADAR_A-T4875,,,,,,False,False,hungarian,GT-0005,False,False
measurement,93.59,HEDEF_4,RADAR_A,RADAR_A-T5688,,,,,,False,False,hungarian,GT-0017,False,False
measurement,93.63,HEDEF_1,RADAR_A,RADAR_A-T4334,GT-0012,0.29287369735351754,16.014326314940615,0.15421845507612897,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,94.45,HEDEF_3,RADAR_A,RADAR_A-T5727,,,,,,False,False,hungarian,GT-0031,False,False
measurement,94.67,HEDEF_3,RADAR_B,RADAR_B-T6016,GT-0031,10.476878947767126,16.014326314940615,0.01232333178421957,11.618285980628052,False,False,source_map,GT-0031,False,False
measurement,94.67,HEDEF_5,RADAR_B,RADAR_B-T6829,GT-0004,0.7984832830877167,22.42005684091686,0.1375930954036954,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,96.61,HEDEF_1,RADAR_A,RADAR_A-T4334,GT-0012,0.48392081801626097,16.014326314940615,0.6838559871828157,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,96.61,HEDEF_5,RADAR_A,RADAR_A-T5000,,,,,,False,False,hungarian,GT-0004,False,False
measurement,98.59,HEDEF_2,RADAR_A,RADAR_A-T7926,,,,,,False,False,hungarian,GT-0005,False,False
measurement,98.59,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,5.088965054201242,22.42005684091686,0.4474894262551387,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,100.03,HEDEF_2,RADAR_B,RADAR_B-T7557,,,,,,False,False,hungarian,GT-0005,False,False
measurement,100.03,HEDEF_5,RADAR_B,RADAR_B-T6829,GT-0004,3.0286997898736683,22.42005684091686,0.31291939641219185,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,100.91,HEDEF_1,RADAR_A,RADAR_A-T5390,,,,,,False,False,hungarian,GT-0012,False,False
measurement,100.91,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,13.235925767836271,22.42005684091686,0.6735926849627967,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,101.5,HEDEF_2,RADAR_A,RADAR_A-T7926,GT-0005,1.938623069741032,16.014326314940615,0.5960541039557978,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,101.53,HEDEF_4,RADAR_A,RADAR_A-T2934,,,,,,False,False,hungarian,GT-0017,False,False
measurement,102.2,HEDEF_1,RADAR_B,RADAR_B-T4550,,,,,,False,False,hungarian,GT-0012,False,False
measurement,103.41,HEDEF_1,RADAR_A,RADAR_A-T5390,GT-0012,4.929296808605373,22.42005684091686,0.9606284462848432,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,103.41,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,3.7855656963384066,22.42005684091686,2.3410312037073777,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,103.72,HEDEF_4,RADAR_C,RADAR_C-T2429,,,,,,False,False,hungarian,GT-0030,False,False
measurement,103.72,HEDEF_5,RADAR_C,RADAR_C-T7087,GT-0004,35.71977288294841,22.42005684091686,1.674020411793965,16.265600372879273,True,False,create,GT-0032,True,False
measurement,103.94,HEDEF_4,RADAR_A,RADAR_A-T2934,GT-0017,2.0265414065878855,16.014326314940615,6.2416440086142,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,104.53,HEDEF_3,RADAR_A,RADAR_A-T3360,,,,,,False,False,hungarian,GT-0010,False,False
measurement,104.53,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,5.815698066927167,22.42005684091686,0.2576243008078809,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,104.9,HEDEF_4,RADAR_B,RADAR_B-T9722,,,,,,False,False,hungarian,GT-0017,False,False
measurement,105.17,HEDEF_2,RADAR_B,RADAR_B-T7557,GT-0005,3.7666241838499097,16.014326314940615,0.19759383014559928,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,105.76,HEDEF_3,RADAR_B,RADAR_B-T8544,,,,,,False,False,hungarian,GT-0031,False,False
track_deleted,106.85,GHOST_TRACK,,,,,,,,,,,GT-0023,,
measurement,106.85,HEDEF_4,RADAR_A,RADAR_A-T2934,GT-0017,13.206505376608208,16.014326314940615,0.4916298951062504,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,106.95,HEDEF_1,RADAR_B,RADAR_B-T4550,GT-0012,10.590940678607868,16.014326314940615,0.17460124471401475,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,106.95,HEDEF_5,RADAR_B,RADAR_B-T2658,,,,,,False,False,hungarian,GT-0004,False,False
track_deleted,109.53,GHOST_TRACK,,,,,,,,,,,GT-0022,,
measurement,109.53,HEDEF_1,RADAR_C,RADAR_C-T1049,,,,,,False,False,hungarian,GT-0012,False,False
measurement,109.88,HEDEF_4,RADAR_A,RADAR_A-T2934,GT-0017,0.36939393558190586,22.42005684091686,0.22114823551189333,16.265600372879273,False,False,source_map,GT-0017,False,False
measurement,109.88,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,0.7839721905322915,22.42005684091686,0.30525551834799486,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,110.24,HEDEF_1,RADAR_A,RADAR_A-T1319,,,,,,False,False,hungarian,GT-0012,False,False
track_deleted,111.6,HEDEF_5,,,,,,,,,,,GT-0032,,
measurement,111.6,HEDEF_4,RADAR_A,RADAR_A-T2934,GT-0017,1.097389544926428,16.014326314940615,0.008363517791801221,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,111.6,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,10.597285280761493,16.014326314940615,0.08958339354124122,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,112.44,HEDEF_1,RADAR_B,RADAR_B-T4550,GT-0012,34.07379102129977,16.014326314940615,3.9494526185073076,11.618285980628052,True,False,create,GT-0033,True,False
measurement,112.44,HEDEF_5,RADAR_B,RADAR_B-T2658,GT-0004,5.0436619070276105,22.42005684091686,0.1680282565049444,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,112.68,HEDEF_1,RADAR_A,RADAR_A-T1319,GT-0012,0.3550868143030848,16.014326314940615,0.14534994973185855,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,114.46,HEDEF_4,RADAR_A,RADAR_A-T2934,GT-0017,2.574054633084436,16.014326314940615,1.1174859179870293,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,114.46,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,4.232763395301768,16.014326314940615,0.4188909591306273,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,114.56,HEDEF_4,RADAR_B,RADAR_B-T4014,,,,,,False,False,hungarian,GT-0017,False,False
measurement,114.56,HEDEF_5,RADAR_B,RADAR_B-T2658,GT-0004,58.51973022063912,22.42005684091686,1.2816531479510682,16.265600372879273,True,False,create,GT-0034,True,False
measurement,114.83,HEDEF_1,RADAR_C,RADAR_C-T1049,GT-0012,26.092118327330514,16.014326314940615,0.06448066419201394,11.618285980628052,True,False,create,GT-0035,True,False
measurement,114.83,HEDEF_5,RADAR_C,RADAR_C-T7087,,,,,,False,False,create,GT-0036,True,False
track_deleted,114.96,HEDEF_1,,,,,,,,,,,GT-0035,,
measurement,114.96,HEDEF_1,RADAR_A,RADAR_A-T1319,GT-0012,1.5848848063455345,16.014326314940615,0.142853892002618,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,115.18,HEDEF_2,RADAR_A,RADAR_A-T2019,,,,,,False,False,hungarian,GT-0005,False,False
measurement,117.12,HEDEF_1,RADAR_A,RADAR_A-T1319,GT-0012,4.74960603937929,16.014326314940615,1.003572503243856,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,117.12,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,0.9266375137931183,22.42005684091686,0.923911742132207,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,117.23,HEDEF_4,RADAR_A,RADAR_A-T2934,GT-0017,1.7204121710510374,22.42005684091686,0.13470799158033853,16.265600372879273,False,False,source_map,GT-0017,False,False
measurement,117.28,HEDEF_3,RADAR_A,RADAR_A-T9092,,,,,,False,False,hungarian,GT-0031,False,False
measurement,117.34,HEDEF_1,RADAR_B,RADAR_B-T4550,GT-0012,12.196165722662206,22.42005684091686,0.4111527034027614,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,118.05,HEDEF_2,RADAR_A,RADAR_A-T2019,GT-0005,12.521134391079846,16.014326314940615,3.5669164800755113,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,118.11,HEDEF_3,RADAR_B,RADAR_B-T2215,,,,,,False,False,hungarian,GT-0010,False,False
measurement,119.16,HEDEF_4,RADAR_A,RADAR_A-T2934,GT-0017,1.3965788832429824,16.014326314940615,0.14439663867171623,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,119.16,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,1.6065484480517795,22.42005684091686,0.1441196801038841,16.265600372879273,False,False,source_map,GT-0004,False,False
track_deleted,119.61,HEDEF_4,,,,,,,,,,,GT-0030,,
measurement,119.61,HEDEF_3,RADAR_A,RADAR_A-T9092,GT-0031,8.093276027961513,16.014326314940615,0.7954884918513706,11.618285980628052,False,False,source_map,GT-0031,False,False
measurement,120.42,HEDEF_2,RADAR_A,RADAR_A-T2019,GT-0005,3.2191130292662287,22.42005684091686,0.22290193967971772,16.265600372879273,False,False,source_map,GT-0005,False,False
measurement,121.46,HEDEF_2,RADAR_C,RADAR_C-T8140,,,,,,False,False,hungarian,GT-0005,False,False
measurement,121.46,HEDEF_5,RADAR_C,RADAR_C-T7087,GT-0004,3.6761120827484834,22.42005684091686,3.2890620815146425,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,121.74,HEDEF_3,RADAR_A,RADAR_A-T9092,GT-0031,2.7733449541102964,22.42005684091686,0.22560206320508153,16.265600372879273,False,False,source_map,GT-0031,False,False
measurement,121.74,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,11.004117947037123,22.42005684091686,0.001511277523262967,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,121.75,HEDEF_4,RADAR_A,RADAR_A-T2934,GT-0017,11.571581501992567,16.014326314940615,1.7898980199578423,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,121.82,HEDEF_1,RADAR_A,RADAR_A-T9833,,,,,,False,False,hungarian,GT-0012,False,False
measurement,122.18,HEDEF_1,RADAR_C,RADAR_C-T1049,,,,,,False,False,hungarian,GT-0012,False,False
measurement,123.25,HEDEF_1,RADAR_B,RADAR_B-T4550,GT-0012,0.6270803022585876,16.014326314940615,7.428372271434737,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,123.25,HEDEF_5,RADAR_B,RADAR_B-T2658,GT-0004,3.8316977013061444,22.42005684091686,0.47902712279054294,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,123.62,HEDEF_1,RADAR_A,RADAR_A-T9833,GT-0012,18.166850868377264,16.014326314940615,1.7767856135012856,11.618285980628052,True,False,create,GT-0037,True,False
measurement,124.11,HEDEF_3,RADAR_B,RADAR_B-T2215,GT-0010,2.3333782756406416,16.014326314940615,0.06322196093953474,11.618285980628052,False,False,source_map,GT-0010,False,False
measurement,124.14,HEDEF_4,RADAR_A,RADAR_A-T2934,GT-0017,1.1864752888529537,16.014326314940615,0.09225721442240298,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,124.14,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,24.733819672933166,16.014326314940615,5.044614121280735,11.618285980628052,True,False,create,GT-0038,True,False
measurement,125.33,HEDEF_4,RADAR_B,RADAR_B-T4913,,,,,,False,False,hungarian,GT-0017,False,False
measurement,125.67,HEDEF_4,RADAR_A,RADAR_A-T2934,GT-0017,2.90006722459834,16.014326314940615,4.396602177339595,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,125.74,HEDEF_1,RADAR_A,RADAR_A-T9833,GT-0012,0.3664584588747136,16.014326314940615,2.224109297239972,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,126.81,HEDEF_2,RADAR_B,RADAR_B-T4568,,,,,,False,False,hungarian,GT-0005,False,False
