x,vx,y,vy,time,target
27039.34720503411,119.29076570076715,9427.55234739029,42.52028107376344,228.0,TARGET_1_LINEAR
27158.41651101274,119.06930597862828,9469.593477307018,42.041129916727904,229.0,TARGET_1_LINEAR
27278.271707044536,119.85519603179483,9511.648712644535,42.05523533751659,230.0,TARGET_1_LINEAR
27397.847012873135,119.5753058285978,9553.789539946345,42.14082730181028,231.0,TARGET_1_LINEAR
27517.377387481858,119.53037460872147,9595.841979408342,42.052439461997,232.0,TARGET_1_LINEAR
27637.153428770598,119.77604128873884,9638.197421954357,42.35544254601592,233.0,TARGET_1_LINEAR
27756.717269600293,119.56384082969463,9680.322537204116,42.12511524975805,234.0,TARGET_1_LINEAR
27876.171089751126,119.45382015083396,9721.526883987979,41.20434678386382,235.0,TARGET_1_LINEAR
27995.01883347708,118.84774372595454,9763.27798047882,41.75109649084163,236.0,TARGET_1_LINEAR
28114.524564288433,119.50573081135505,9804.92946255384,41.65148207501908,237.0,TARGET_1_LINEAR
28234.26091788501,119.73635359657736,9846.705444690677,41.7759821368365,238.0,TARGET_1_LINEAR
28355.22882380497,120.96790591995945,9888.929256792087,42.223812101410324,239.0,TARGET_1_LINEAR
28476.145562688336,120.91673888336715,9930.770852717258,41.841595925170154,240.0,TARGET_1_LINEAR
28596.4197230436,120.27416035526412,9972.693834096775,41.92298137951704,241.0,TARGET_1_LINEAR
28716.39134310075,119.97162005715039,10014.047913992454,41.35407989567797,242.0,TARGET_1_LINEAR
28836.1043340042,119.71299090345337,10054.969374686685,40.92146069423221,243.0,TARGET_1_LINEAR
28956.492181561684,120.3878475574824,10096.243491283698,41.27411659701199,244.0,TARGET_1_LINEAR
29076.87684006264,120.38465850095575,10138.109585536266,41.866094252568,245.0,TARGET_1_LINEAR
29197.292445886655,120.4156058240148,10179.631166108302,41.52158057203669,246.0,TARGET_1_LINEAR
29318.317301341576,121.02485545492267,10221.368310697813,41.73714458951056,247.0,TARGET_1_LINEAR
29438.927258334767,120.60995699319209,10263.02931981609,41.661009118277114,248.0,TARGET_1_LINEAR
29559.186968026606,120.25970969183818,10304.137209041983,41.10788922589138,249.0,TARGET_1_LINEAR
29679.817148737457,120.63018071085084,10346.008864924062,41.87165588207943,250.0,TARGET_1_LINEAR
29799.88790241878,120.07075368132318,10388.105708500818,42.09684357675566,251.0,TARGET_1_LINEAR
29919.698399072455,119.81049665367445,10430.007701924067,41.901993423249785,252.0,TARGET_1_LINEAR
30039.271938156435,119.5735390839789,10471.564099039444,41.556397115377855,253.0,TARGET_1_LINEAR
30158.86488589159,119.59294773515683,10512.788116108257,41.22401706881344,254.0,TARGET_1_LINEAR
30278.56601635706,119.70113046546876,10553.99203793329,41.20392182503378,255.0,TARGET_1_LINEAR
30398.171567603782,119.6055512467222,10594.832934293509,40.840896360217144,256.0,TARGET_1_LINEAR
30517.54641031828,119.37484271449486,10635.975987144056,41.14305285054745,257.0,TARGET_1_LINEAR
30637.121619907823,119.57520958954461,10676.728017896685,40.75203075262803,258.0,TARGET_1_LINEAR
30756.736562419537,119.61494251171631,10717.780603498662,41.052585601976745,259.0,TARGET_1_LINEAR
30875.683742818805,118.94718039926776,10759.050533177591,41.26992967892872,260.0,TARGET_1_LINEAR
30994.365873714494,118.68213089568943,10800.548702323957,41.49816914636598,261.0,TARGET_1_LINEAR
31112.742700947565,118.37682723307242,10841.324918630056,40.776216306100174,262.0,TARGET_1_LINEAR
31230.468511205483,117.72581025791915,10882.12036891482,40.795450284764726,263.0,TARGET_1_LINEAR
31348.29821046409,117.82969925860775,10922.554092549544,40.433723634722966,264.0,TARGET_1_LINEAR
31466.38334670621,118.0851362421187,10962.32320815936,39.76911560981538,265.0,TARGET_1_LINEAR
31584.44205102887,118.05870432265976,11001.60791728927,39.2847091299104,266.0,TARGET_1_LINEAR
31702.240020908408,117.7979698795389,11040.911585887707,39.303668598436964,267.0,TARGET_1_LINEAR
31819.693825441835,117.45380453342531,11080.061432268452,39.14984638074503,268.0,TARGET_1_LINEAR
31937.550147098947,117.8563216571111,11118.980521901389,38.91908963293577,269.0,TARGET_1_LINEAR
32055.740745600884,118.19059850193715,11157.447728792462,38.46720689107273,270.0,TARGET_1_LINEAR
32174.143265773986,118.40252017310326,11196.491563131798,39.04383433933589,271.0,TARGET_1_LINEAR
32291.55712814704,117.41386237305234,11235.216639368946,38.7250762371477,272.0,TARGET_1_LINEAR
32409.201819370966,117.64469122392455,11273.860497451677,38.643858082730496,273.0,TARGET_1_LINEAR
32526.99496894424,117.79314957327308,11312.26276145972,38.40226400804417,274.0,TARGET_1_LINEAR
32644.822754432502,117.82778548826225,11350.602754573607,38.33999311388734,275.0,TARGET_1_LINEAR
32763.117652745426,118.29489831292618,11389.044516024815,38.441761451207825,276.0,TARGET_1_LINEAR
32881.547592123185,118.42993937775626,11427.321526689573,38.27701066475884,277.0,TARGET_1_LINEAR
32999.78248901131,118.23489688812725,11465.425514079205,38.103987389630994,278.0,TARGET_1_LINEAR
33118.17516675639,118.39267774507857,11503.361107676508,37.93559359730289,279.0,TARGET_1_LINEAR
