time,global_track_id,x,y,vx,vy,pos_sigma_m,fused_tq,prob,n_linked_sources
25.21,GT-0044,7648.166956048378,14235.301051360151,-92.6306986065274,-45.41579199350935,52.536784476984344,13,0.886,1
25.21,GT-0057,7564.526321540549,14352.308438496066,-84.41154205146503,-48.599553884499684,52.50694427020313,13,0.978,3
25.45,GT-0004,2814.544340270645,9884.140676297537,98.1797085413953,-1.592400602144977,44.150383987073134,14,0.904,3
25.45,GT-0044,7625.935588382811,14224.40126128171,-92.6306986065274,-45.41579199350935,52.55848590743826,13,0.86,1
25.45,GT-0057,7544.267551448198,14340.644545563786,-84.41154205146503,-48.599553884499684,52.50951404930032,13,0.949,3
25.81,GT-0004,2849.8632902716163,9883.572847209089,98.17922367482335,-1.5932496986480373,44.50094836119276,14,0.966,3
25.81,GT-0057,7513.8793963096705,14323.148706165366,-84.41154205146503,-48.599553884499684,52.516383728234494,13,0.92,3
26.5,GT-0004,2917.605053776689,9882.489206387725,98.17643620975446,-1.5949381228519997,45.21423036391228,14,0.983,3
26.5,GT-0057,7455.63543229416,14289.615013985062,-84.41154205146503,-48.599553884499684,52.54262261869481,13,0.893,3
26.65,GT-0004,2932.3315192081523,9882.249965669298,98.17643620975446,-1.5949381228519997,45.37565969434024,14,0.953,3
26.65,GT-0057,7442.97370098644,14282.325080902387,-84.41154205146503,-48.599553884499684,52.55107777750666,13,0.866,3
26.93,GT-0004,2962.2148447219793,9880.136383862919,98.51271557355238,-1.4957477536653556,44.48714042882652,14,0.991,3
26.98,GT-0004,2967.140480500657,9880.061596475236,98.51271557355238,-1.4957477536653556,44.510064861506,14,0.962,3
26.98,GT-0057,7415.186925404658,14266.230326619616,-84.4055873976772,-48.611694238202546,52.584861943412,13,0.973,3
27.23,GT-0004,2991.768659394045,9879.68765953682,98.51271557355238,-1.4957477536653556,44.627933901130994,14,0.933,3
27.23,GT-0057,7394.085528555239,14254.077403060066,-84.4055873976772,-48.611694238202546,52.60600642813207,13,0.944,3
27.99,GT-0004,3066.6383232299445,9878.550891244035,98.51271557355238,-1.4957477536653556,45.02211771567462,14,0.905,3
27.99,GT-0057,7329.937282133004,14217.132515439032,-84.4055873976772,-48.611694238202546,52.6948031280494,13,0.915,3
28.56,GT-0004,3122.740248134615,9877.630957689304,98.50555518318998,-1.5061658400279612,45.363472579354536,14,0.982,3
28.56,GT-0057,7281.826097316329,14189.423849723256,-84.4055873976772,-48.611694238202546,52.78930812844015,13,0.888,3
29.14,GT-0004,3179.8734701408653,9876.757381502088,98.50555518318998,-1.5061658400279612,45.74101380649811,13,0.953,3
29.14,GT-0057,7232.8708566256755,14161.229067065098,-84.4055873976772,-48.611694238202546,52.913893821851914,13,0.861,3
29.49,GT-0004,3214.3504144549815,9876.230223458078,98.50555518318998,-1.5061658400279612,45.988836305726856,13,0.924,3
29.68,GT-0004,3233.0664699397876,9875.944051948472,98.50555518318998,-1.5061658400279612,46.12998002857668,13,0.896,3
30.2,GT-0004,3284.302427254836,9875.05826465865,98.51544718677209,-1.517548079177942,46.54202919311178,13,0.981,3
31.13,GT-0004,3375.9217931385338,9873.646944945014,98.51544718677209,-1.517548079177942,47.36900970070944,13,0.951,3
31.39,GT-0004,3401.535809407095,9873.252382444429,98.51544718677209,-1.517548079177942,47.62325635605978,13,0.923,3
31.39,GT-0075,7169.059357341156,13879.171238237806,-79.96582616700702,-62.42171567347467,39.67129512787093,14,0.972,1
31.93,GT-0004,3454.7341508879517,9872.432906481672,98.51544718677209,-1.517548079177942,48.18495964037387,13,0.895,3
31.93,GT-0075,7125.877811210972,13845.46351177413,-79.96582616700702,-62.42171567347467,39.6735713519925,14,0.943,1
32.13,GT-0004,3474.4372403253064,9872.129396865836,98.51544718677209,-1.517548079177942,48.4047893990524,13,0.868,3
32.13,GT-0075,7109.8846459775705,13832.979168639436,-79.96582616700702,-62.42171567347467,39.67602621104129,14,0.915,1
32.46,GT-0004,3503.881238257544,9850.203747740561,98.82062255714796,-3.341979393116503,47.083295361694695,13,0.982,3
32.46,GT-0075,7083.495923342458,13812.38000246719,-79.96582616700702,-62.42171567347467,39.68276693166268,14,0.887,1
32.79,GT-0004,3536.4920437014025,9849.100894540832,98.82062255714796,-3.341979393116503,47.21266311418094,13,0.953,3
32.79,GT-0075,7057.107200707345,13791.780836294942,-79.96582616700702,-62.42171567347467,39.693642642781,14,0.861,1
33.69,GT-0004,3625.4306040028355,9846.093113087027,98.82062255714796,-3.341979393116503,47.60895352560927,13,0.924,3
33.69,GT-0075,6985.118249283728,13735.63371263795,-79.95978594689147,-62.422858416721844,39.76483956429417,14,0.976,1
34.46,GT-0004,3701.527576872094,9843.568753284517,98.81928491075361,-3.333244657503883,48.01352013382945,13,0.985,3
34.46,GT-0075,6923.549214104622,13687.568111657074,-79.95978594689147,-62.422858416721844,39.857646943852956,14,0.947,1
35.27,GT-0004,3781.5711976498046,9840.868825111938,98.81928491075361,-3.333244657503883,48.49753670496692,13,0.955,3
35.27,GT-0075,6858.848752462998,13636.96774480143,-79.93513961706034,-62.44173856197361,40.02398531179799,14,0.988,1
35.7,GT-0004,3824.0634901614285,9839.435529909211,98.81928491075361,-3.333244657503883,48.78553783010548,13,0.927,3
35.7,GT-0075,6824.476642427662,13610.117797219782,-79.93513961706034,-62.44173856197361,40.13286708927298,14,0.958,1
35.7,GT-0076,3348.687344075514,10218.0736451672,96.50669388718555,-0.6493991469828215,91.7561409043232,11,0.892,1
35.83,GT-0004,3836.909997199826,9839.002208103735,98.81928491075361,-3.333244657503883,48.87711072379055,13,0.899,3
35.83,GT-0075,6814.085074277445,13602.000371206726,-79.93513961706034,-62.44173856197361,40.16992693728148,14,0.93,1
35.83,GT-0076,3361.2332142808477,10217.989223278093,96.50669388718555,-0.6493991469828215,91.75636838146099,11,0.865,1
36.26,GT-0004,3879.3959670260206,9837.668704529746,98.81549894312616,-3.3219653604436985,49.196913525566124,13,0.981,3
36.26,GT-0075,6779.712964242109,13575.150423625078,-79.93513961706034,-62.44173856197361,40.307100118860745,14,0.902,1
38.25,GT-0004,4076.0388099228417,9831.057993462462,98.81549894312616,-3.3219653604436985,50.9994582902966,13,0.952,3
38.25,GT-0075,6613.934852331014,13437.789186886157,-72.80740861003773,-68.68798794930186,39.67170378492238,14,0.99,1
39.05,GT-0004,4208.838100792094,9860.961921354023,96.79619201429618,-0.8359337471044063,39.67766072704653,14,0.994,3
39.05,GT-0075,6555.688925442983,13382.838796526716,-72.80740861003773,-68.68798794930186,39.67741554920111,14,0.96,1
40.25,GT-0004,4324.99353120925,9859.958800857497,96.79619201429618,-0.8359337471044063,39.69291297515714,14,0.964,3
40.25,GT-0075,6468.320035110938,13300.413210987554,-72.80740861003773,-68.68798794930186,39.72741290715449,14,0.931,1
40.29,GT-0004,4328.834214575518,9859.925721027357,96.79528936571444,-0.8385872765477398,39.70762183929453,14,0.99,3
40.29,GT-0075,6465.407738766537,13297.665691469581,-72.80740861003773,-68.68798794930186,39.73035862003039,14,0.903,1
42.03,GT-0004,4497.258018071861,9858.466579166165,96.79528936571444,-0.8385872765477398,39.85092823842837,14,0.961,3
42.03,GT-0075,6338.72284778507,13178.148592437796,-72.80740861003773,-68.68798794930186,39.97638856916879,14,0.876,1
42.31,GT-0004,4524.339424209494,9858.229098684547,96.79192562091481,-0.8361934921671335,39.90772844410165,14,0.99,3
42.37,GT-0004,4530.146939746748,9858.178927075018,96.79192562091481,-0.8361934921671335,39.91800735187966,14,0.96,3
42.7,GT-0004,4562.0882752016505,9857.902983222602,96.79192562091481,-0.8361934921671335,39.98067611657705,14,0.932,3
42.7,GT-0097,6351.360024311279,13089.77844200085,-67.2483563445867,-74.64915868258979,39.77426497027956,14,0.959,1
42.71,GT-0004,4563.056194457859,9857.89462128768,96.79192562091481,-0.8361934921671335,39.98274260175467,14,0.904,3
42.71,GT-0097,6350.687540747833,13089.031950414024,-67.2483563445867,-74.64915868258979,39.775288995250754,14,0.931,1
42.79,GT-0004,4570.799548507533,9857.827725808307,96.79192562091481,-0.8361934921671335,39.99964089812119,14,0.876,3
42.79,GT-0097,6345.307672240266,13083.060017719417,-67.2483563445867,-74.64915868258979,39.783743792772015,14,0.903,1
43.39,GT-0004,4628.874703880081,9857.326009713006,96.79192562091481,-0.8361934921671335,40.14822958451738,14,0.85,3
43.39,GT-0097,6304.958658433514,13038.270522509863,-67.2483563445867,-74.64915868258979,39.86318236333123,14,0.876,1
43.78,GT-0097,6278.73053158857,13009.157826261786,-67.24856214850874,-74.64959666171686,39.95146095012639,14,0.949,2
44.62,GT-0097,6222.241739383822,12946.452165065944,-67.24856214850874,-74.64959666171686,40.15154534994955,14,0.92,2
44.65,GT-0004,4750.7574945600045,9856.269310596086,96.79289140160259,-0.8394794904183271,40.6131826255416,14,0.967,3
44.65,GT-0097,6220.224282519367,12944.212677166093,-67.24856214850874,-74.64959666171686,40.1601457034004,14,0.893,2
44.8,GT-0004,4765.276428270245,9856.143388672523,96.79289140160259,-0.8394794904183271,40.68139628554482,14,0.938,3
44.8,GT-0097,6301.389950891114,13014.443911920023,-62.0113089058983,-78.66364620866379,39.671436689659394,14,0.989,2
45.48,GT-0004,4831.095594423335,9855.572542619038,96.79289140160259,-0.8394794904183271,41.03280605550522,14,0.91,3
45.48,GT-0076,4292.596507142235,10211.620733346823,96.5102718214323,-0.6509125621323051,94.6423776709422,11,0.898,2
45.48,GT-0097,6259.222260835103,12960.952632498133,-62.0113089058983,-78.66364620866379,39.67532610007519,14,0.959,2
46.31,GT-0004,4911.433694286666,9854.87577464199,96.79289140160259,-0.8394794904183271,41.561700259801505,14,0.883,3
46.31,GT-0076,4372.7000327540245,10211.080475920253,96.5102718214323,-0.6509125621323051,95.30360724602548,11,0.871,2
46.31,GT-0097,6207.7528744432075,12895.66180614494,-62.0113089058983,-78.66364620866379,39.69850759845699,14,0.931,2
46.56,GT-0004,4935.624371372847,9854.693508328357,96.79797816905709,-0.8333437949962672,41.74847105309735,14,0.979,3
46.56,GT-0097,6192.250047216733,12875.995894592776,-62.0113089058983,-78.66364620866379,39.711451342945395,14,0.903,2
46.94,GT-0004,4972.407603077088,9854.376837686259,96.79797816905709,-0.8333437949962672,42.044944409060825,14,0.95,3
46.94,GT-0097,6079.27098276007,12787.461731566593,-56.48991947541762,-82.17602949834955,39.671299615980445,14,0.99,2
47.27,GT-0004,5004.350935872878,9854.10183423391,96.79797816905709,-0.8333437949962672,42.323545941354205,14,0.921,3
47.27,GT-0097,6060.629309333182,12760.343641832136,-56.48991947541762,-82.17602949834955,39.672055696706764,14,0.96,2
48.04,GT-0004,5078.885379063052,9853.460159511764,96.79797816905709,-0.8333437949962672,43.05261891431625,14,0.893,3
48.04,GT-0097,6017.1320713371115,12697.068099118407,-56.48991947541762,-82.17602949834955,39.6835773160355,14,0.931,2
48.27,GT-0004,5101.148914041935,9853.268490438915,96.79797816905709,-0.8333437949962672,43.29240358013641,14,0.867,3
48.27,GT-0097,6004.139389857765,12678.167612333786,-56.48991947541762,-82.17602949834955,39.690951687326866,14,0.903,2
48.28,GT-0097,6003.584709658693,12677.335160575914,-56.48678241776028,-82.18286116766937,39.70473793651363,14,0.982,2
48.84,GT-0004,5006.2504845203175,9895.864120740123,97.73127061294491,-0.29195096084453254,39.672394513298876,14,0.985,3
48.84,GT-0097,5971.952111504747,12631.31275832202,-56.48678241776028,-82.18286116766937,39.733407976524084,14,0.952,2
49.36,GT-0004,5057.070745239049,9895.712306240484,97.73127061294491,-0.29195096084453254,39.6745041669138,14,0.955,3
49.36,GT-0076,4631.493066074716,10191.634929738582,97.32333822994563,-1.1915617757139079,91.73796124749825,11,0.943,2
49.36,GT-0097,5942.578984647512,12588.577670514831,-56.48678241776028,-82.18286116766937,39.77641847201659,14,0.924,2
50.36,GT-0004,5154.802015851994,9895.42035527964,97.73127061294491,-0.29195096084453254,39.69996129679265,14,0.927,3
50.36,GT-0076,4728.816404304662,10190.44336796287,97.32333822994563,-1.1915617757139079,91.75272202538073,11,0.915,2
50.36,GT-0097,5879.546781270106,12497.468390513171,-52.62567307865754,-85.58066358433689,39.6713537685202,14,0.991,2
50.47,GT-0004,5165.552455619418,9895.388240673949,97.73127061294491,-0.29195096084453254,39.705314461916394,14,0.899,3
50.47,GT-0076,4739.521971509956,10190.31229616754,97.32333822994563,-1.1915617757139079,91.75637021624414,11,0.888,2
50.47,GT-0097,5873.757957231454,12488.054517518894,-52.62567307865754,-85.58066358433689,39.67142840477815,14,0.962,2
50.53,GT-0004,5275.539499212311,9845.74659754984,97.22943983360247,-1.272965674623888,39.67129321483736,14,0.989,3
50.53,GT-0076,4745.361371803752,10190.240802460998,97.32333822994563,-1.1915617757139079,91.7585508835675,11,0.861,2
50.53,GT-0097,5870.600416846735,12482.919677703834,-52.62567307865754,-85.58066358433689,39.671537364731655,14,0.933,2
50.57,GT-0004,5279.428676805655,9845.695678922855,97.22943983360247,-1.272965674623888,39.671302758937806,14,0.96,3
50.57,GT-0097,5868.495389923589,12479.496451160461,-52.62567307865754,-85.58066358433689,39.67164029786456,14,0.905,2
50.57,GT-0114,5404.54005831659,12663.453423252917,-55.04636210748081,-88.38166400531415,91.77384471261576,11,0.932,1
51.71,GT-0004,5390.270238215962,9844.244498053784,97.22943983360247,-1.272965674623888,39.68588468424005,14,0.931,3
51.71,GT-0097,5808.502122613919,12381.934494674317,-52.62567307865754,-85.58066358433689,39.69176415374529,14,0.878,2
51.71,GT-0114,5341.787205514062,12562.698326286858,-55.04636210748081,-88.38166400531415,91.79311526780302,11,0.904,1
51.81,GT-0004,5399.993182199322,9844.117201486322,97.22943983360247,-1.272965674623888,39.68914884392519,14,0.903,3
51.81,GT-0097,5803.235641875296,12373.304493655678,-52.61895958519544,-85.58455409506286,39.70426929160867,14,0.983,2
51.81,GT-0114,5336.282569303315,12553.860159886326,-55.04636210748081,-88.38166400531415,91.79692153282211,11,0.877,1
52.52,GT-0004,5468.995971556156,9843.226772711987,97.23216701841518,-1.2771638622665087,39.73461434745914,14,0.986,3
52.52,GT-0097,5765.876180569808,12312.539460248183,-52.61895958519544,-85.58455409506286,39.747810021034624,14,0.954,2
52.52,GT-0114,5297.199652207003,12491.109178442553,-55.04636210748081,-88.38166400531415,91.83578728536884,11,0.851,1
52.56,GT-0004,5472.885258236893,9843.175686157496,97.23216701841518,-1.2771638622665087,39.737525561624736,14,0.956,3
52.56,GT-0097,5763.7714221864,12309.11607808438,-52.61895958519544,-85.58455409506286,39.75115646767747,14,0.925,2
52.78,GT-0004,5494.280488628432,9842.89966467557,97.23261039686359,-1.2780339158133636,39.7749060983728,14,0.978,4
52.78,GT-0097,5752.195251077657,12290.287476183466,-52.61895958519544,-85.58455409506286,39.77149477084967,14,0.897,2
53.59,GT-0004,5573.038903049892,9841.864457203761,97.23261039686359,-1.2780339158133636,39.870636773280985,14,0.948,4
53.59,GT-0097,5709.573893813649,12220.963987366466,-52.61895958519544,-85.58455409506286,39.878219900151635,14,0.87,2
53.73,GT-0004,5586.651468505452,9841.685532455547,97.23261039686359,-1.2780339158133636,39.89261298741415,14,0.92,4
53.73,GT-0076,5056.751167033086,10186.38165000579,97.32098265003224,-1.1916816540898338,92.17054000980825,11,0.911,2
53.84,GT-0004,5597.3470556491075,9841.544948724808,97.23261039686359,-1.2780339158133636,39.91112026682704,14,0.892,4
53.84,GT-0076,5067.45647512459,10186.25056502384,97.32098265003224,-1.1916816540898338,92.19460502112655,11,0.883,2
53.84,GT-0097,5696.500099278599,12199.545828289105,-52.59612800529497,-85.5923366532748,39.930161046325956,14,0.979,2
54.41,GT-0004,5652.769643575319,9840.816469392794,97.23261039686359,-1.2780339158133636,40.02576218135518,14,0.866,4
54.41,GT-0076,5122.929435235107,10185.571306481008,97.32098265003224,-1.1916816540898338,92.33384834541796,11,0.857,2
54.41,GT-0097,5666.520306315581,12150.758196396739,-52.59612800529497,-85.5923366532748,40.05414941532164,14,0.95,2
54.69,GT-0004,5679.976140921041,9840.463238800809,97.2316480281118,-1.2833803058007618,40.10689042999102,14,0.977,4
54.69,GT-0097,5651.7933904740985,12126.792342133822,-52.59612800529497,-85.5923366532748,40.12788273924328,14,0.921,2
55.0,GT-0004,5710.117951809756,9840.065390906011,97.2316480281118,-1.2833803058007618,40.19304830408273,14,0.947,4
55.0,GT-0097,5635.488590792457,12100.258717771307,-52.59612800529497,-85.5923366532748,40.22017957608689,14,0.894,2
55.0,GT-0114,5160.81192652083,12271.97052750312,-55.0387007163572,-88.37783184117991,92.21850003212136,11,0.908,1
55.75,GT-0004,5783.04168783084,9839.102855676661,97.2316480281118,-1.2833803058007618,40.45029246627009,14,0.919,4
55.75,GT-0097,5596.149607248162,12035.970068359398,-52.555856012848736,-85.61616841673754,40.504555243798556,14,0.981,2
55.75,GT-0114,5119.532900983562,12205.687153622235,-55.0387007163572,-88.37783184117991,92.4038847462593,11,0.881,1
56.56,GT-0004,5861.79932273361,9838.063317628963,97.2316480281118,-1.2833803058007618,40.81405350452689,14,0.891,4
56.56,GT-0097,5553.579363877755,11966.62097194184,-52.555856012848736,-85.61616841673754,40.8866331513196,14,0.951,2
